Year,Month,Day,Hour,Min,Sec,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2001,03,05,00,00,00,-61.0,21.0,-0.2,-60.6,22.0,-0.2
2001,03,05,00,01,00,-62.0,21.0,-0.1,-61.6,22.0,-0.1
2001,03,05,00,02,00,-63.0,21.0,-0.1,-62.7,22.0,-0.1
2001,03,05,00,03,00,-64.0,22.0,-0.1,-63.7,23.0,-0.1
2001,03,05,00,04,00,-66.0,22.0,-0.1,-65.7,23.0,-0.1
2001,03,05,00,05,00,-67.0,22.0,0.9,-66.7,23.1,0.9
2001,03,05,00,06,00,-68.0,22.0,0.9,-67.7,23.1,0.9
2001,03,05,00,07,00,-69.1,23.0,0.9,-68.7,24.1,0.9
2001,03,05,00,08,00,-70.1,22.0,0.9,-69.7,23.1,0.9
2001,03,05,00,09,00,-71.1,22.0,0.9,-70.7,23.1,0.9
2001,03,05,00,10,00,-72.1,22.0,0.9,-71.7,23.1,0.9
2001,03,05,00,11,00,-72.1,23.0,0.9,-71.7,24.2,0.9
2001,03,05,00,12,00,-72.1,22.0,1.0,-71.7,23.2,1.0
2001,03,05,00,13,00,-72.1,21.1,1.0,-71.7,22.2,1.0
2001,03,05,00,14,00,-71.1,21.1,1.0,-70.7,22.2,1.0
2001,03,05,00,15,00,-71.1,21.1,1.0,-70.7,22.2,1.0
2001,03,05,00,16,00,-70.1,21.1,1.0,-69.8,22.2,1.0
2001,03,05,00,17,00,-68.1,21.2,1.0,-67.8,22.3,1.0
2001,03,05,00,18,00,-67.1,21.2,1.0,-66.8,22.3,1.0
2001,03,05,00,19,00,-65.1,21.3,1.0,-64.8,22.3,1.0
2001,03,05,00,20,00,-63.1,21.3,2.0,-62.8,22.3,2.0
2001,03,05,00,21,00,-61.1,21.4,2.0,-60.8,22.3,2.0
2001,03,05,00,22,00,-59.2,21.4,1.1,-58.8,22.4,1.1
2001,03,05,00,23,00,-57.2,21.5,1.1,-56.8,22.4,1.1
2001,03,05,00,24,00,-56.2,21.5,1.1,-55.8,22.4,1.1
2001,03,05,00,25,00,-54.2,21.6,1.1,-53.8,22.4,1.1
2001,03,05,00,26,00,-53.2,21.6,1.1,-52.8,22.4,1.1
2001,03,05,00,27,00,-51.2,21.6,1.1,-50.8,22.5,1.1
2001,03,05,00,28,00,-51.2,22.7,1.1,-50.9,23.5,1.1
2001,03,05,00,29,00,-50.2,22.7,1.1,-49.9,23.5,1.1
2001,03,05,00,30,00,-50.2,22.7,1.1,-49.9,23.5,1.1
2001,03,05,00,31,00,-50.3,22.7,1.1,-49.9,23.5,1.1
2001,03,05,00,32,00,-51.3,23.7,1.2,-50.9,24.5,1.2
2001,03,05,00,33,00,-51.3,24.7,1.2,-50.9,25.6,1.2
2001,03,05,00,34,00,-52.3,25.7,1.2,-51.9,26.6,1.2
2001,03,05,00,35,00,-52.4,26.8,2.2,-51.9,27.6,2.2
2001,03,05,00,36,00,-54.4,27.7,2.2,-54.0,28.6,2.2
2001,03,05,00,37,00,-55.4,28.7,2.2,-55.0,29.6,2.2
2001,03,05,00,38,00,-57.4,28.7,2.2,-57.0,29.6,2.2
2001,03,05,00,39,00,-58.4,28.7,1.2,-58.0,29.7,1.2
2001,03,05,00,40,00,-60.5,28.7,1.2,-60.0,29.7,1.2
2001,03,05,00,41,00,-60.5,28.7,1.2,-60.0,29.7,1.2
2001,03,05,00,42,00,-62.5,28.7,1.3,-62.0,29.7,1.3
2001,03,05,00,43,00,-62.5,27.7,1.3,-62.0,28.7,1.3
2001,03,05,00,44,00,-63.5,26.7,1.3,-63.0,27.7,1.3
2001,03,05,00,45,00,-65.5,26.7,0.3,-65.1,27.8,0.3
2001,03,05,00,46,00,-66.5,25.7,0.3,-66.1,26.8,0.3
2001,03,05,00,47,00,-66.5,24.7,0.3,-66.1,25.8,0.3
2001,03,05,00,48,00,-67.5,23.7,0.3,-67.1,24.8,0.3
2001,03,05,00,49,00,-67.5,22.8,0.3,-67.1,23.8,0.3
2001,03,05,00,50,00,-68.5,21.7,0.3,-68.1,22.8,0.3
2001,03,05,00,51,00,-68.5,21.8,0.3,-68.1,22.9,0.3
2001,03,05,00,52,00,-69.5,20.8,0.4,-69.2,21.9,0.4
2001,03,05,00,53,00,-69.5,20.8,0.4,-69.2,21.9,0.4
2001,03,05,00,54,00,-69.5,20.8,0.4,-69.2,21.9,0.4
2001,03,05,00,55,00,-69.5,20.8,0.4,-69.2,21.9,0.4
2001,03,05,00,56,00,-69.6,20.8,1.4,-69.2,21.9,1.4
2001,03,05,00,57,00,-69.6,20.9,1.4,-69.2,22.0,1.4
2001,03,05,00,58,00,-69.6,20.9,1.4,-69.2,22.0,1.4
2001,03,05,00,59,00,-69.6,20.9,1.4,-69.3,22.0,1.4
2001,03,05,01,00,00,-69.6,20.9,1.4,-69.3,22.0,1.4
2001,03,05,01,01,00,-69.6,20.9,1.4,-69.3,22.0,1.4
2001,03,05,01,02,00,-69.7,20.9,1.5,-69.3,22.0,1.5
2001,03,05,01,03,00,-69.7,20.0,0.5,-69.3,21.1,0.5
2001,03,05,01,04,00,-68.7,20.0,1.5,-68.3,21.1,1.5
2001,03,05,01,05,00,-66.7,19.0,1.5,-66.4,20.1,1.5
2001,03,05,01,06,00,-65.7,20.1,1.5,-65.4,21.1,1.5
2001,03,05,01,07,00,-63.7,20.1,1.5,-63.4,21.1,1.5
2001,03,05,01,08,00,-62.8,21.2,1.5,-62.4,22.1,1.5
2001,03,05,01,09,00,-61.8,21.2,1.5,-61.4,22.2,1.5
2001,03,05,01,10,00,-60.8,22.2,1.5,-60.4,23.2,1.5
2001,03,05,01,11,00,-58.8,22.3,2.5,-58.5,23.2,2.5
2001,03,05,01,12,00,-58.8,22.3,1.5,-58.5,23.2,1.5
2001,03,05,01,13,00,-57.9,23.3,1.6,-57.5,24.2,1.6
2001,03,05,01,14,00,-56.9,23.3,1.6,-56.5,24.2,1.6
2001,03,05,01,15,00,-55.9,23.4,1.6,-55.5,24.3,1.6
2001,03,05,01,16,00,-56.0,24.4,2.6,-55.6,25.3,2.6
2001,03,05,01,17,00,-54.0,25.4,2.6,-53.6,26.3,2.6
2001,03,05,01,18,00,-53.0,25.5,1.6,-52.6,26.3,1.6
2001,03,05,01,19,00,-54.0,25.5,1.6,-53.6,26.3,1.6
2001,03,05,01,20,00,-54.1,26.5,1.6,-53.6,27.4,1.6
2001,03,05,01,21,00,-55.1,26.5,1.6,-54.7,27.4,1.6
2001,03,05,01,22,00,-55.1,26.5,1.6,-54.7,27.4,1.6
2001,03,05,01,23,00,-55.1,27.5,1.6,-54.7,28.4,1.6
2001,03,05,01,24,00,-56.2,27.5,1.7,-55.7,28.4,1.7
2001,03,05,01,25,00,-56.2,28.6,1.7,-55.7,29.4,1.7
2001,03,05,01,26,00,-57.2,28.6,1.7,-56.8,29.5,1.7
2001,03,05,01,27,00,-57.2,29.6,1.7,-56.8,30.5,1.7
2001,03,05,01,28,00,-58.3,30.6,1.7,-57.8,31.5,1.7
2001,03,05,01,29,00,-58.3,30.6,1.7,-57.8,31.5,1.7
2001,03,05,01,30,00,-59.3,31.6,1.7,-58.8,32.5,1.7
2001,03,05,01,31,00,-59.3,31.6,1.7,-58.8,32.5,1.7
2001,03,05,01,32,00,-60.4,30.6,1.7,-59.9,31.6,1.7
2001,03,05,01,33,00,-60.4,30.6,0.7,-59.9,31.6,0.7
2001,03,05,01,34,00,-61.4,29.6,0.7,-60.9,30.6,0.7
2001,03,05,01,35,00,-61.4,29.6,0.7,-60.9,30.6,0.7
2001,03,05,01,36,00,-61.4,29.7,0.7,-60.9,30.6,0.7
2001,03,05,01,37,00,-61.4,29.7,0.8,-60.9,30.6,0.8
2001,03,05,01,38,00,-61.4,28.7,0.8,-61.0,29.7,0.8
2001,03,05,01,39,00,-61.4,28.7,0.8,-61.0,29.7,0.8
2001,03,05,01,40,00,-61.5,29.7,0.8,-61.0,30.7,0.8
2001,03,05,01,41,00,-61.5,29.7,0.8,-61.0,30.7,0.8
2001,03,05,01,42,00,-61.5,30.8,0.8,-61.0,31.7,0.8
2001,03,05,01,43,00,-62.5,30.8,0.8,-62.1,31.8,0.8
2001,03,05,01,44,00,-62.6,30.8,0.8,-62.1,31.8,0.8
2001,03,05,01,45,00,-62.6,30.8,0.8,-62.1,31.8,0.8
2001,03,05,01,46,00,-63.6,30.8,0.8,-63.1,31.8,0.8
2001,03,05,01,47,00,-63.6,30.8,0.8,-63.1,31.8,0.8
2001,03,05,01,48,00,-64.6,30.8,0.8,-64.1,31.8,0.8
2001,03,05,01,49,00,-64.7,30.8,0.8,-64.2,31.9,0.8
2001,03,05,01,50,00,-65.7,30.8,0.9,-65.2,31.9,0.9
2001,03,05,01,51,00,-64.7,30.9,0.9,-64.2,31.9,0.9
2001,03,05,01,52,00,-64.7,29.9,0.9,-64.2,30.9,0.9
2001,03,05,01,53,00,-64.7,29.9,0.9,-64.2,30.9,0.9
2001,03,05,01,54,00,-63.7,28.9,0.9,-63.2,30.0,0.9
2001,03,05,01,55,00,-63.7,29.0,0.9,-63.3,30.0,0.9
2001,03,05,01,56,00,-62.7,29.0,0.9,-62.3,30.0,0.9
2001,03,05,01,57,00,-61.7,28.0,0.9,-61.3,29.0,0.9
2001,03,05,01,58,00,-60.7,28.1,0.9,-60.3,29.0,0.9
2001,03,05,01,59,00,-59.8,29.1,0.9,-59.3,30.0,0.9
2001,03,05,02,00,00,-58.8,29.1,0.9,-58.3,30.1,0.9
2001,03,05,02,01,00,-56.8,30.2,1.9,-56.3,31.1,1.9
2001,03,05,02,02,00,-55.8,30.2,1.9,-55.3,31.1,1.9
2001,03,05,02,03,00,-55.8,30.2,1.9,-55.4,31.1,1.9
2001,03,05,02,04,00,-54.9,30.3,0.9,-54.4,31.1,0.9
2001,03,05,02,05,00,-53.9,30.3,0.9,-53.4,31.2,0.9
2001,03,05,02,06,00,-52.9,30.3,1.0,-52.4,31.2,1.0
2001,03,05,02,07,00,-51.9,30.4,1.0,-51.4,31.2,1.0
2001,03,05,02,08,00,-51.9,30.4,1.0,-51.4,31.2,1.0
2001,03,05,02,09,00,-51.9,30.4,1.0,-51.4,31.2,1.0
2001,03,05,02,10,00,-50.9,30.4,1.0,-50.4,31.2,1.0
2001,03,05,02,11,00,-50.9,30.5,1.0,-50.4,31.3,1.0
2001,03,05,02,12,00,-49.9,30.5,1.0,-49.5,31.3,1.0
2001,03,05,02,13,00,-50.0,30.5,1.0,-49.5,31.3,1.0
2001,03,05,02,14,00,-51.0,31.5,1.0,-50.5,32.3,1.0
2001,03,05,02,15,00,-53.0,31.5,1.0,-52.5,32.3,1.0
2001,03,05,02,16,00,-54.0,31.5,1.0,-53.5,32.4,1.0
2001,03,05,02,17,00,-55.0,30.5,0.0,-54.5,31.4,0.0
2001,03,05,02,18,00,-55.0,29.5,0.0,-54.5,30.4,0.0
2001,03,05,02,19,00,-55.0,28.5,0.0,-54.5,29.4,0.0
2001,03,05,02,20,00,-55.0,27.6,0.0,-54.5,28.4,0.0
2001,03,05,02,21,00,-56.0,27.6,0.0,-55.5,28.4,0.0
2001,03,05,02,22,00,-56.0,27.6,0.0,-55.5,28.5,0.0
2001,03,05,02,23,00,-56.0,27.6,1.0,-55.5,28.5,1.0
2001,03,05,02,24,00,-55.0,27.6,1.1,-54.5,28.5,1.1
2001,03,05,02,25,00,-54.0,27.7,1.1,-53.6,28.5,1.1
2001,03,05,02,26,00,-52.0,28.7,2.1,-51.6,29.5,2.1
2001,03,05,02,27,00,-51.0,28.8,2.1,-50.6,29.6,2.1
2001,03,05,02,28,00,-49.0,28.8,2.1,-48.6,29.6,2.1
2001,03,05,02,29,00,-47.1,29.9,3.1,-46.6,30.6,3.1
2001,03,05,02,30,00,-45.1,30.9,3.1,-44.6,31.6,3.1
2001,03,05,02,31,00,-44.1,31.9,3.1,-43.6,32.6,3.1
2001,03,05,02,32,00,-44.1,32.0,3.1,-43.6,32.7,3.1
2001,03,05,02,33,00,-44.1,32.0,2.1,-43.6,32.7,2.1
2001,03,05,02,34,00,-45.1,32.0,2.1,-44.6,32.7,2.1
2001,03,05,02,35,00,-45.1,32.0,2.1,-44.6,32.7,2.1
2001,03,05,02,36,00,-46.1,32.0,2.1,-45.6,32.7,2.1
2001,03,05,02,37,00,-46.1,32.0,2.1,-45.6,32.7,2.1
2001,03,05,02,38,00,-47.1,31.0,2.1,-46.6,31.8,2.1
2001,03,05,02,39,00,-47.1,31.0,2.1,-46.6,31.8,2.1
2001,03,05,02,40,00,-48.1,32.0,2.1,-47.6,32.8,2.1
2001,03,05,02,41,00,-48.1,32.1,2.1,-47.6,32.8,2.1
2001,03,05,02,42,00,-48.1,32.1,3.2,-47.6,32.8,3.2
2001,03,05,02,43,00,-48.1,32.1,3.2,-47.6,32.8,3.2
2001,03,05,02,44,00,-47.1,33.1,3.2,-46.6,33.9,3.2
2001,03,05,02,45,00,-48.1,33.1,3.2,-47.6,33.9,3.2
2001,03,05,02,46,00,-48.2,34.1,3.2,-47.6,34.9,3.2
2001,03,05,02,47,00,-49.2,34.1,3.2,-48.6,34.9,3.2
2001,03,05,02,48,00,-50.2,34.1,3.2,-49.6,34.9,3.2
2001,03,05,02,49,00,-50.2,34.2,3.2,-49.6,35.0,3.2
2001,03,05,02,50,00,-51.2,34.2,3.2,-50.6,35.0,3.2
2001,03,05,02,51,00,-52.2,33.2,2.2,-51.6,34.0,2.2
2001,03,05,02,52,00,-52.2,33.2,2.2,-51.6,34.0,2.2
2001,03,05,02,53,00,-52.1,32.2,2.2,-51.6,33.0,2.2
2001,03,05,02,54,00,-53.1,31.2,2.2,-52.6,32.0,2.2
2001,03,05,02,55,00,-53.1,31.2,1.2,-52.6,32.1,1.2
2001,03,05,02,56,00,-53.1,30.2,1.2,-52.6,31.1,1.2
2001,03,05,02,57,00,-54.1,30.3,1.2,-53.6,31.1,1.2
2001,03,05,02,58,00,-54.1,29.3,1.3,-53.6,30.1,1.3
2001,03,05,02,59,00,-54.1,29.3,1.3,-53.6,30.1,1.3
2001,03,05,03,00,00,-54.1,29.3,2.3,-53.6,30.2,2.3
2001,03,05,03,01,00,-53.1,29.3,2.3,-52.6,30.2,2.3
2001,03,05,03,02,00,-52.1,29.4,2.3,-51.6,30.2,2.3
2001,03,05,03,03,00,-51.1,29.4,2.3,-50.6,30.2,2.3
2001,03,05,03,04,00,-50.1,29.5,2.3,-49.6,30.2,2.3
2001,03,05,03,05,00,-49.1,29.5,2.3,-48.6,30.3,2.3
2001,03,05,03,06,00,-47.1,30.5,3.3,-46.6,31.3,3.3
2001,03,05,03,07,00,-45.1,31.6,3.3,-44.6,32.3,3.3
2001,03,05,03,08,00,-43.1,31.6,3.3,-42.6,32.3,3.3
2001,03,05,03,09,00,-41.1,31.7,3.3,-40.6,32.3,3.3
2001,03,05,03,10,00,-39.1,32.7,3.3,-38.6,33.4,3.3
2001,03,05,03,11,00,-38.1,31.8,2.4,-37.6,32.4,2.4
2001,03,05,03,12,00,-37.1,32.8,2.4,-36.6,33.4,2.4
2001,03,05,03,13,00,-37.1,32.8,2.4,-36.6,33.4,2.4
2001,03,05,03,14,00,-37.1,32.9,1.4,-36.6,33.4,1.4
2001,03,05,03,15,00,-37.1,31.9,1.4,-36.6,32.5,1.4
2001,03,05,03,16,00,-37.1,30.9,1.4,-36.6,31.5,1.4
2001,03,05,03,17,00,-36.1,29.9,0.4,-35.6,30.5,0.4
2001,03,05,03,18,00,-36.1,27.9,-0.6,-35.6,28.5,-0.6
2001,03,05,03,19,00,-35.0,27.0,-0.6,-34.6,27.5,-0.6
2001,03,05,03,20,00,-34.0,26.0,-0.6,-33.6,26.6,-0.6
2001,03,05,03,21,00,-33.0,25.1,-1.6,-32.6,25.6,-1.6
2001,03,05,03,22,00,-33.0,23.1,-1.5,-32.6,23.6,-1.5
2001,03,05,03,23,00,-33.0,22.1,-1.5,-32.6,22.6,-1.5
2001,03,05,03,24,00,-31.9,21.1,-2.5,-31.6,21.6,-2.5
2001,03,05,03,25,00,-31.9,20.2,-2.5,-31.6,20.7,-2.5
2001,03,05,03,26,00,-30.9,20.2,-1.5,-30.6,20.7,-1.5
2001,03,05,03,27,00,-29.9,19.2,-2.5,-29.6,19.7,-2.5
2001,03,05,03,28,00,-29.9,18.3,-2.5,-29.6,18.7,-2.5
2001,03,05,03,29,00,-30.9,18.3,-2.5,-30.6,18.8,-2.5
2001,03,05,03,30,00,-30.9,18.3,-1.5,-30.6,18.8,-1.5
2001,03,05,03,31,00,-30.9,18.3,-1.5,-30.6,18.8,-1.5
2001,03,05,03,32,00,-30.9,17.3,-1.4,-30.6,17.8,-1.4
2001,03,05,03,33,00,-29.9,17.4,-1.4,-29.6,17.9,-1.4
2001,03,05,03,34,00,-29.9,17.4,-1.4,-29.6,17.9,-1.4
2001,03,05,03,35,00,-30.9,16.4,-1.4,-30.6,16.9,-1.4
2001,03,05,03,36,00,-30.9,15.4,-1.4,-30.6,15.9,-1.4
2001,03,05,03,37,00,-30.9,15.5,-1.4,-30.6,15.9,-1.4
2001,03,05,03,38,00,-30.9,14.5,-1.4,-30.6,15.0,-1.4
2001,03,05,03,39,00,-30.9,14.5,-1.4,-30.6,15.0,-1.4
2001,03,05,03,40,00,-30.9,13.5,-1.4,-30.6,14.0,-1.4
2001,03,05,03,41,00,-31.9,13.5,-2.3,-31.7,14.0,-2.3
2001,03,05,03,42,00,-33.9,14.5,-1.3,-33.7,15.1,-1.3
2001,03,05,03,43,00,-33.9,14.6,-1.3,-33.7,15.1,-1.3
2001,03,05,03,44,00,-34.9,13.6,-1.3,-34.7,14.1,-1.3
2001,03,05,03,45,00,-34.9,12.6,-1.3,-34.7,13.1,-1.3
2001,03,05,03,46,00,-33.9,11.6,-1.3,-33.7,12.2,-1.3
2001,03,05,03,47,00,-33.9,11.7,-1.3,-33.7,12.2,-1.3
2001,03,05,03,48,00,-34.9,11.7,-1.3,-34.7,12.2,-1.3
2001,03,05,03,49,00,-36.9,11.7,-1.2,-36.7,12.3,-1.2
2001,03,05,03,50,00,-37.9,12.7,-1.2,-37.7,13.3,-1.2
2001,03,05,03,51,00,-39.9,12.7,-0.2,-39.7,13.3,-0.2
2001,03,05,03,52,00,-40.9,12.7,-0.2,-40.7,13.3,-0.2
2001,03,05,03,53,00,-40.9,12.7,-0.2,-40.7,13.4,-0.2
2001,03,05,03,54,00,-41.9,11.7,-0.2,-41.7,12.4,-0.2
2001,03,05,03,55,00,-40.9,11.8,-0.2,-40.8,12.4,-0.2
2001,03,05,03,56,00,-39.9,10.8,0.8,-39.8,11.5,0.8
2001,03,05,03,57,00,-38.9,10.9,0.9,-38.8,11.5,0.9
2001,03,05,03,58,00,-39.0,10.9,0.9,-38.8,11.5,0.9
2001,03,05,03,59,00,-39.0,10.9,0.9,-38.8,11.5,0.9
2001,03,05,04,00,00,-39.0,12.0,0.9,-38.8,12.6,0.9
2001,03,05,04,01,00,-39.0,12.0,0.9,-38.8,12.6,0.9
2001,03,05,04,02,00,-40.0,13.0,0.9,-39.8,13.6,0.9
2001,03,05,04,03,00,-40.1,14.0,1.9,-39.8,14.7,1.9
2001,03,05,04,04,00,-41.1,14.1,1.9,-40.9,14.7,1.9
2001,03,05,04,05,00,-40.1,15.1,1.9,-39.9,15.7,1.9
2001,03,05,04,06,00,-38.1,14.2,1.9,-37.9,14.8,1.9
2001,03,05,04,07,00,-37.1,14.2,2.0,-36.9,14.8,2.0
2001,03,05,04,08,00,-36.2,15.3,2.0,-35.9,15.8,2.0
2001,03,05,04,09,00,-36.2,15.3,2.0,-35.9,15.9,2.0
2001,03,05,04,10,00,-36.2,16.3,2.0,-36.0,16.9,2.0
2001,03,05,04,11,00,-37.2,16.4,1.0,-37.0,17.0,1.0
2001,03,05,04,12,00,-37.3,16.4,1.0,-37.0,17.0,1.0
2001,03,05,04,13,00,-36.3,16.4,1.0,-36.0,17.0,1.0
2001,03,05,04,14,00,-37.3,17.4,1.0,-37.0,18.0,1.0
2001,03,05,04,15,00,-38.3,16.5,1.0,-38.1,17.1,1.0
2001,03,05,04,16,00,-38.3,16.5,1.1,-38.1,17.1,1.1
2001,03,05,04,17,00,-38.4,16.5,0.1,-38.1,17.1,0.1
2001,03,05,04,18,00,-38.4,16.6,0.1,-38.1,17.2,0.1
2001,03,05,04,19,00,-37.4,15.6,0.1,-37.1,16.2,0.1
2001,03,05,04,20,00,-37.4,15.7,0.1,-37.2,16.3,0.1
2001,03,05,04,21,00,-36.4,15.7,0.1,-36.2,16.3,0.1
2001,03,05,04,22,00,-35.4,14.8,0.1,-35.2,15.3,0.1
2001,03,05,04,23,00,-35.5,14.8,0.1,-35.2,15.4,0.1
2001,03,05,04,24,00,-35.5,13.9,0.1,-35.2,14.4,0.1
2001,03,05,04,25,00,-34.5,12.9,0.1,-34.3,13.5,0.1
2001,03,05,04,26,00,-33.5,12.0,-0.9,-33.3,12.5,-0.9
2001,03,05,04,27,00,-33.5,12.0,-0.9,-33.3,12.5,-0.9
2001,03,05,04,28,00,-33.5,11.1,-0.9,-33.3,11.6,-0.9
2001,03,05,04,29,00,-33.5,11.1,-0.8,-33.4,11.6,-0.8
2001,03,05,04,30,00,-33.6,10.1,-0.8,-33.4,10.7,-0.8
2001,03,05,04,31,00,-33.6,10.2,-0.8,-33.4,10.7,-0.8
2001,03,05,04,32,00,-33.6,9.2,-0.8,-33.4,9.8,-0.8
2001,03,05,04,33,00,-33.6,9.3,-0.8,-33.5,9.8,-0.8
2001,03,05,04,34,00,-32.6,8.3,0.2,-32.5,8.8,0.2
2001,03,05,04,35,00,-32.7,8.4,0.2,-32.5,8.9,0.2
2001,03,05,04,36,00,-31.7,8.4,0.2,-31.6,8.9,0.2
2001,03,05,04,37,00,-31.7,7.5,0.2,-31.6,8.0,0.2
2001,03,05,04,38,00,-31.7,6.5,-0.8,-31.6,7.0,-0.8
2001,03,05,04,39,00,-31.7,6.6,-0.8,-31.6,7.1,-0.8
2001,03,05,04,40,00,-32.8,5.6,-0.8,-32.7,6.1,-0.8
2001,03,05,04,41,00,-32.8,5.7,-0.8,-32.7,6.2,-0.8
2001,03,05,04,42,00,-33.8,4.7,-0.8,-33.7,5.2,-0.8
2001,03,05,04,43,00,-34.8,4.7,-0.8,-34.8,5.3,-0.8
2001,03,05,04,44,00,-34.9,4.8,0.2,-34.8,5.3,0.2
2001,03,05,04,45,00,-33.9,4.8,1.2,-33.8,5.4,1.2
2001,03,05,04,46,00,-33.9,4.9,1.2,-33.8,5.4,1.2
