Year,Month,Day,Hour,Min,Sec,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2001,03,05,04,47,00,-33.9,3.9,1.2,-33.9,4.5,1.2
2001,03,05,04,48,00,-34.0,5.0,1.2,-33.9,5.5,1.2
2001,03,05,04,49,00,-33.0,5.1,2.2,-32.9,5.6,2.2
2001,03,05,04,50,00,-33.1,6.1,2.2,-33.0,6.6,2.2
2001,03,05,04,51,00,-32.1,6.2,2.2,-32.0,6.7,2.2
2001,03,05,04,52,00,-32.2,6.2,2.2,-32.1,6.7,2.2
2001,03,05,04,53,00,-32.2,6.3,2.2,-32.1,6.8,2.2
2001,03,05,04,54,00,-32.2,5.3,2.2,-32.1,5.8,2.2
2001,03,05,04,55,00,-32.3,5.4,2.2,-32.2,5.9,2.2
2001,03,05,04,56,00,-32.3,5.4,3.2,-32.2,6.0,3.2
2001,03,05,04,57,00,-32.4,6.5,3.2,-32.3,7.0,3.2
2001,03,05,04,58,00,-32.4,6.6,3.1,-32.3,7.1,3.1
2001,03,05,04,59,00,-32.5,6.6,3.1,-32.3,7.1,3.1
2001,03,05,05,00,00,-31.5,7.7,4.1,-31.4,8.2,4.1
2001,03,05,05,01,00,-31.6,7.7,4.1,-31.4,8.2,4.1
2001,03,05,05,02,00,-31.6,7.8,4.1,-31.5,8.3,4.1
2001,03,05,05,03,00,-31.7,7.9,4.1,-31.5,8.4,4.1
2001,03,05,05,04,00,-30.7,7.9,4.1,-30.6,8.4,4.1
2001,03,05,05,05,00,-31.7,7.0,4.1,-31.6,7.5,4.1
2001,03,05,05,06,00,-30.8,7.0,4.1,-30.7,7.5,4.1
2001,03,05,05,07,00,-30.9,8.1,5.1,-30.7,8.6,5.1
2001,03,05,05,08,00,-29.9,9.2,5.0,-29.8,9.6,5.0
2001,03,05,05,09,00,-30.0,9.2,5.0,-29.8,9.7,5.0
2001,03,05,05,10,00,-30.0,8.3,5.0,-29.9,8.8,5.0
2001,03,05,05,11,00,-30.1,8.4,5.0,-29.9,8.8,5.0
2001,03,05,05,12,00,-30.1,8.4,5.0,-30.0,8.9,5.0
2001,03,05,05,13,00,-29.2,8.5,5.0,-29.0,9.0,5.0
2001,03,05,05,14,00,-29.2,8.6,4.9,-29.1,9.0,4.9
2001,03,05,05,15,00,-29.3,7.6,4.9,-29.2,8.1,4.9
2001,03,05,05,16,00,-29.3,7.7,4.9,-29.2,8.1,4.9
2001,03,05,05,17,00,-28.4,7.8,4.9,-28.3,8.2,4.9
2001,03,05,05,18,00,-27.5,6.8,4.9,-27.3,7.3,4.9
2001,03,05,05,19,00,-27.5,7.9,4.8,-27.4,8.3,4.8
2001,03,05,05,20,00,-27.6,8.0,4.8,-27.5,8.4,4.8
2001,03,05,05,21,00,-26.6,7.0,4.8,-26.5,7.5,4.8
2001,03,05,05,22,00,-25.7,8.1,5.8,-25.6,8.5,5.8
2001,03,05,05,23,00,-25.8,8.2,5.8,-25.7,8.6,5.8
2001,03,05,05,24,00,-26.9,9.2,5.7,-26.7,9.7,5.7
2001,03,05,05,25,00,-26.9,7.3,4.7,-26.8,7.7,4.7
2001,03,05,05,26,00,-27.0,6.4,4.7,-26.9,6.8,4.7
2001,03,05,05,27,00,-26.1,7.4,5.6,-26.0,7.9,5.6
2001,03,05,05,28,00,-26.2,8.5,6.6,-26.0,8.9,6.6
2001,03,05,05,29,00,-26.3,9.6,6.6,-26.1,10.0,6.6
2001,03,05,05,30,00,-25.4,9.7,6.6,-25.2,10.1,6.6
2001,03,05,05,31,00,-25.4,9.7,6.5,-25.3,10.1,6.5
2001,03,05,05,32,00,-25.5,9.8,6.5,-25.4,10.2,6.5
2001,03,05,05,33,00,-25.6,9.8,6.5,-25.4,10.3,6.5
2001,03,05,05,34,00,-25.7,9.9,6.4,-25.5,10.3,6.4
2001,03,05,05,35,00,-24.8,10.0,6.4,-24.6,10.4,6.4
2001,03,05,05,36,00,-24.9,11.1,7.4,-24.7,11.5,7.4
2001,03,05,05,37,00,-25.0,11.1,7.3,-24.8,11.5,7.3
2001,03,05,05,38,00,-25.1,11.2,7.3,-24.9,11.6,7.3
2001,03,05,05,39,00,-25.2,11.3,7.3,-25.0,11.7,7.3
2001,03,05,05,40,00,-24.3,12.3,7.2,-24.1,12.7,7.2
2001,03,05,05,41,00,-24.4,12.4,7.2,-24.2,12.8,7.2
2001,03,05,05,42,00,-24.5,12.5,7.1,-24.3,12.9,7.1
2001,03,05,05,43,00,-24.6,12.5,7.1,-24.4,12.9,7.1
2001,03,05,05,44,00,-24.7,12.6,7.1,-24.5,13.0,7.1
2001,03,05,05,45,00,-24.8,12.7,7.0,-24.6,13.1,7.0
2001,03,05,05,46,00,-23.9,12.8,7.0,-23.7,13.1,7.0
2001,03,05,05,47,00,-24.0,12.8,6.9,-23.8,13.2,6.9
2001,03,05,05,48,00,-24.1,12.9,7.9,-23.9,13.3,7.9
2001,03,05,05,49,00,-24.2,13.0,7.8,-24.0,13.4,7.8
2001,03,05,05,50,00,-23.3,13.1,7.8,-23.1,13.4,7.8
2001,03,05,05,51,00,-23.4,13.1,7.7,-23.2,13.5,7.7
2001,03,05,05,52,00,-22.5,13.2,6.7,-22.3,13.6,6.7
2001,03,05,05,53,00,-22.7,13.3,7.6,-22.4,13.6,7.6
2001,03,05,05,54,00,-21.8,13.4,7.6,-21.6,13.7,7.6
2001,03,05,05,55,00,-21.9,13.4,7.5,-21.7,13.7,7.5
2001,03,05,05,56,00,-23.0,14.4,7.5,-22.8,14.8,7.5
2001,03,05,05,57,00,-23.2,14.5,7.4,-22.9,14.9,7.4
2001,03,05,05,58,00,-24.3,14.6,7.4,-24.1,14.9,7.4
2001,03,05,05,59,00,-24.4,13.6,7.3,-24.2,14.0,7.3
2001,03,05,06,00,00,-24.6,12.7,7.3,-24.3,13.1,7.3
2001,03,05,06,01,00,-25.7,12.7,7.2,-25.5,13.1,7.2
2001,03,05,06,02,00,-27.9,14.8,8.2,-27.6,15.2,8.2
2001,03,05,06,03,00,-28.0,15.8,9.1,-27.8,16.3,9.1
2001,03,05,06,04,00,-28.2,16.9,9.0,-27.9,17.3,9.0
2001,03,05,06,05,00,-28.4,17.9,10.0,-28.1,18.4,10.0
2001,03,05,06,06,00,-28.6,19.0,9.9,-28.2,19.5,9.9
2001,03,05,06,07,00,-28.7,19.1,9.9,-28.4,19.5,9.9
2001,03,05,06,08,00,-28.9,18.1,9.8,-28.6,18.6,9.8
2001,03,05,06,09,00,-29.0,18.2,8.7,-28.7,18.7,8.7
2001,03,05,06,10,00,-28.2,18.3,8.7,-27.9,18.7,8.7
2001,03,05,06,11,00,-28.3,17.3,8.6,-28.1,17.8,8.6
2001,03,05,06,12,00,-27.5,17.4,8.5,-27.2,17.9,8.5
2001,03,05,06,13,00,-27.7,17.5,8.5,-27.4,17.9,8.5
2001,03,05,06,14,00,-27.8,16.5,7.4,-27.6,17.0,7.4
2001,03,05,06,15,00,-28.0,16.6,8.3,-27.8,17.0,8.3
2001,03,05,06,16,00,-28.2,16.7,8.3,-27.9,17.1,8.3
2001,03,05,06,17,00,-27.4,15.7,8.2,-27.1,16.2,8.2
2001,03,05,06,18,00,-26.6,16.8,8.1,-26.3,17.2,8.1
2001,03,05,06,19,00,-25.8,16.9,8.0,-25.5,17.3,8.0
2001,03,05,06,20,00,-26.0,17.9,8.0,-25.7,18.3,8.0
2001,03,05,06,21,00,-25.2,19.0,7.9,-24.9,19.4,7.9
2001,03,05,06,22,00,-24.4,18.1,7.8,-24.1,18.5,7.8
2001,03,05,06,23,00,-24.5,16.1,6.7,-24.3,16.5,6.7
2001,03,05,06,24,00,-24.7,15.2,6.7,-24.5,15.6,6.7
2001,03,05,06,25,00,-24.9,14.2,6.6,-24.7,14.6,6.6
2001,03,05,06,26,00,-25.1,14.3,6.5,-24.9,14.7,6.5
2001,03,05,06,27,00,-25.3,15.3,7.4,-25.1,15.7,7.4
2001,03,05,06,28,00,-25.6,16.4,8.3,-25.3,16.8,8.3
2001,03,05,06,29,00,-25.8,17.4,8.2,-25.5,17.9,8.2
2001,03,05,06,30,00,-25.0,17.5,8.2,-24.7,17.9,8.2
2001,03,05,06,31,00,-24.2,16.6,8.1,-23.9,17.0,8.1
2001,03,05,06,32,00,-24.4,15.6,7.0,-24.2,16.0,7.0
2001,03,05,06,33,00,-23.6,14.7,6.9,-23.4,15.1,6.9
2001,03,05,06,34,00,-22.8,12.7,6.8,-22.6,13.1,6.8
2001,03,05,06,35,00,-21.1,12.8,6.7,-20.8,13.2,6.7
2001,03,05,06,36,00,-20.3,12.9,6.6,-20.1,13.2,6.6
2001,03,05,06,37,00,-19.5,11.9,6.6,-19.3,12.3,6.6
2001,03,05,06,38,00,-18.7,12.0,6.5,-18.6,12.3,6.5
2001,03,05,06,39,00,-18.0,11.1,7.4,-17.8,11.3,7.4
2001,03,05,06,40,00,-17.2,12.1,7.3,-17.0,12.4,7.3
2001,03,05,06,41,00,-16.5,11.2,7.2,-16.3,11.4,7.2
2001,03,05,06,42,00,-15.7,11.2,7.1,-15.5,11.5,7.1
2001,03,05,06,43,00,-16.0,11.3,7.0,-15.8,11.5,7.0
2001,03,05,06,44,00,-15.2,11.3,7.9,-15.0,11.6,7.9
2001,03,05,06,45,00,-14.5,10.4,7.8,-14.3,10.6,7.8
2001,03,05,06,46,00,-13.7,11.4,7.7,-13.6,11.7,7.7
2001,03,05,06,47,00,-14.0,11.5,7.6,-13.8,11.7,7.6
2001,03,05,06,48,00,-14.3,11.5,8.5,-14.1,11.7,8.5
2001,03,05,06,49,00,-13.5,11.6,8.4,-13.3,11.8,8.4
2001,03,05,06,50,00,-13.8,11.6,8.3,-13.6,11.8,8.3
2001,03,05,06,51,00,-15.1,11.6,8.2,-14.9,11.8,8.2
2001,03,05,06,52,00,-14.3,12.7,9.1,-14.1,12.9,9.1
2001,03,05,06,53,00,-14.6,12.7,9.0,-14.4,12.9,9.0
2001,03,05,06,54,00,-14.9,12.7,8.9,-14.7,12.9,8.9
2001,03,05,06,55,00,-14.2,13.8,8.8,-14.0,14.0,8.8
2001,03,05,06,56,00,-14.5,13.8,8.7,-14.2,14.0,8.7
2001,03,05,06,57,00,-15.7,13.8,9.6,-15.5,14.0,9.6
2001,03,05,06,58,00,-16.0,14.8,9.5,-15.8,15.1,9.5
2001,03,05,06,59,00,-16.3,14.8,9.4,-16.1,15.1,9.4
2001,03,05,07,00,00,-16.6,14.9,9.3,-16.4,15.1,9.3
2001,03,05,07,01,00,-16.9,15.9,10.2,-16.6,16.2,10.2
2001,03,05,07,02,00,-17.2,15.9,10.1,-16.9,16.2,10.1
2001,03,05,07,03,00,-17.5,16.9,9.9,-17.2,17.2,9.9
2001,03,05,07,04,00,-18.8,18.9,10.8,-18.5,19.2,10.8
2001,03,05,07,05,00,-20.1,19.9,10.7,-19.8,20.2,10.7
2001,03,05,07,06,00,-22.4,20.9,10.6,-22.1,21.3,10.6
2001,03,05,07,07,00,-23.7,20.9,10.5,-23.4,21.3,10.5
2001,03,05,07,08,00,-25.1,22.9,11.4,-24.7,23.3,11.4
2001,03,05,07,09,00,-25.4,23.9,12.3,-25.0,24.3,12.3
2001,03,05,07,10,00,-25.7,24.9,12.2,-25.3,25.3,12.2
2001,03,05,07,11,00,-25.0,26.0,12.1,-24.6,26.4,12.1
2001,03,05,07,12,00,-24.3,25.0,11.9,-23.9,25.4,11.9
2001,03,05,07,13,00,-23.6,24.0,10.8,-23.2,24.4,10.8
2001,03,05,07,14,00,-22.9,24.0,9.7,-22.6,24.4,9.7
2001,03,05,07,15,00,-24.2,23.0,9.6,-23.9,23.4,9.6
2001,03,05,07,16,00,-25.6,24.0,9.5,-25.2,24.4,9.5
2001,03,05,07,17,00,-26.9,25.0,9.4,-26.5,25.4,9.4
2001,03,05,07,18,00,-27.2,26.0,9.2,-26.8,26.4,9.2
2001,03,05,07,19,00,-27.6,26.0,10.1,-27.1,26.5,10.1
2001,03,05,07,20,00,-28.9,27.0,10.0,-28.5,27.5,10.0
2001,03,05,07,21,00,-30.2,28.0,9.9,-29.8,28.5,9.9
2001,03,05,07,22,00,-30.6,29.0,10.8,-30.1,29.5,10.8
2001,03,05,07,23,00,-31.9,29.0,9.7,-31.4,29.5,9.7
2001,03,05,07,24,00,-33.2,29.0,9.5,-32.7,29.5,9.5
2001,03,05,07,25,00,-34.5,29.9,9.4,-34.1,30.5,9.4
2001,03,05,07,26,00,-35.9,29.9,10.3,-35.4,30.5,10.3
2001,03,05,07,27,00,-36.2,30.9,10.2,-35.7,31.5,10.2
2001,03,05,07,28,00,-37.5,31.9,9.1,-37.0,32.5,9.1
2001,03,05,07,29,00,-37.9,31.9,9.0,-37.4,32.5,9.0
2001,03,05,07,30,00,-38.2,31.9,8.9,-37.7,32.5,8.9
2001,03,05,07,31,00,-39.5,31.9,8.8,-39.0,32.5,8.8
2001,03,05,07,32,00,-39.8,31.8,8.6,-39.3,32.5,8.6
2001,03,05,07,33,00,-40.1,31.8,8.5,-39.6,32.5,8.5
2001,03,05,07,34,00,-40.5,32.8,9.4,-40.0,33.5,9.4
2001,03,05,07,35,00,-39.8,32.8,9.3,-39.3,33.5,9.3
2001,03,05,07,36,00,-39.1,32.8,9.2,-38.6,33.4,9.2
2001,03,05,07,37,00,-39.5,32.8,9.1,-38.9,33.4,9.1
2001,03,05,07,38,00,-38.8,31.8,8.0,-38.3,32.4,8.0
2001,03,05,07,39,00,-38.1,30.8,7.9,-37.6,31.4,7.9
2001,03,05,07,40,00,-37.4,28.8,7.7,-36.9,29.4,7.7
2001,03,05,07,41,00,-37.7,29.8,7.6,-37.3,30.4,7.6
2001,03,05,07,42,00,-37.1,29.8,8.5,-36.6,30.3,8.5
2001,03,05,07,43,00,-36.4,29.8,8.4,-35.9,30.3,8.4
2001,03,05,07,44,00,-35.7,29.8,8.3,-35.3,30.3,8.3
2001,03,05,07,45,00,-35.1,28.7,7.2,-34.6,29.3,7.2
2001,03,05,07,46,00,-34.4,28.7,7.1,-33.9,29.3,7.1
2001,03,05,07,47,00,-34.7,27.7,7.0,-34.3,28.3,7.0
2001,03,05,07,48,00,-34.0,27.7,6.8,-33.6,28.2,6.8
2001,03,05,07,49,00,-34.4,27.7,7.7,-33.9,28.2,7.7
2001,03,05,07,50,00,-33.7,28.7,7.6,-33.3,29.2,7.6
2001,03,05,07,51,00,-34.1,28.6,7.5,-33.6,29.2,7.5
2001,03,05,07,52,00,-33.4,28.6,7.4,-32.9,29.2,7.4
2001,03,05,07,53,00,-33.7,28.6,7.3,-33.3,29.1,7.3
2001,03,05,07,54,00,-34.1,29.6,8.2,-33.6,30.1,8.2
2001,03,05,07,55,00,-33.4,30.5,8.1,-32.9,31.1,8.1
2001,03,05,07,56,00,-31.7,29.5,8.0,-31.3,30.0,8.0
2001,03,05,07,57,00,-31.0,28.5,7.9,-30.6,29.0,7.9
2001,03,05,07,58,00,-31.4,28.5,6.8,-30.9,29.0,6.8
2001,03,05,07,59,00,-31.7,28.5,6.7,-31.2,29.0,6.7
2001,03,05,08,00,00,-31.0,27.4,6.6,-30.6,27.9,6.6
2001,03,05,08,01,00,-31.3,28.4,6.5,-30.9,28.9,6.5
2001,03,05,08,02,00,-32.7,29.3,7.4,-32.2,29.9,7.4
2001,03,05,08,03,00,-34.0,30.3,7.3,-33.5,30.8,7.3
2001,03,05,08,04,00,-35.3,31.2,7.2,-34.8,31.8,7.2
2001,03,05,08,05,00,-36.7,32.2,7.1,-36.2,32.8,7.1
2001,03,05,08,06,00,-38.0,33.1,7.0,-37.5,33.7,7.0
2001,03,05,08,07,00,-39.4,34.1,6.9,-38.8,34.7,6.9
2001,03,05,08,08,00,-40.7,34.0,6.8,-40.1,34.6,6.8
2001,03,05,08,09,00,-42.0,33.9,6.7,-41.5,34.6,6.7
2001,03,05,08,10,00,-42.3,34.9,6.6,-41.8,35.6,6.6
2001,03,05,08,11,00,-43.7,34.8,6.5,-43.1,35.5,6.5
2001,03,05,08,12,00,-44.0,35.8,6.4,-43.4,36.5,6.4
2001,03,05,08,13,00,-45.3,36.7,6.4,-44.7,37.4,6.4
2001,03,05,08,14,00,-45.7,36.7,6.3,-45.1,37.4,6.3
2001,03,05,08,15,00,-48.0,36.6,6.2,-47.4,37.3,6.2
2001,03,05,08,16,00,-48.3,37.5,5.1,-47.7,38.3,5.1
2001,03,05,08,17,00,-48.6,37.5,5.0,-48.0,38.2,5.0
2001,03,05,08,18,00,-48.9,37.4,4.9,-48.3,38.2,4.9
2001,03,05,08,19,00,-49.3,38.4,4.8,-48.6,39.1,4.8
2001,03,05,08,20,00,-49.6,38.3,4.7,-49.0,39.1,4.7
2001,03,05,08,21,00,-49.9,39.2,4.7,-49.3,40.0,4.7
2001,03,05,08,22,00,-51.2,39.2,4.6,-50.6,40.0,4.6
2001,03,05,08,23,00,-51.5,39.1,4.5,-50.9,39.9,4.5
2001,03,05,08,24,00,-51.8,39.0,4.4,-51.2,39.9,4.4
2001,03,05,08,25,00,-51.1,39.0,4.3,-50.5,39.8,4.3
2001,03,05,08,26,00,-51.4,38.9,4.3,-50.8,39.7,4.3
2001,03,05,08,27,00,-51.7,38.9,4.2,-51.1,39.7,4.2
2001,03,05,08,28,00,-52.0,38.8,4.1,-51.4,39.6,4.1
2001,03,05,08,29,00,-52.3,38.7,4.0,-51.7,39.6,4.0
2001,03,05,08,30,00,-52.6,38.7,4.0,-52.0,39.5,4.0
2001,03,05,08,31,00,-52.9,38.6,3.9,-52.3,39.4,3.9
2001,03,05,08,32,00,-53.2,38.5,3.8,-52.6,39.4,3.8
2001,03,05,08,33,00,-55.5,38.4,2.7,-54.9,39.3,2.7
2001,03,05,08,34,00,-57.8,38.3,2.7,-57.2,39.3,2.7
2001,03,05,08,35,00,-60.1,37.2,2.6,-59.5,38.2,2.6
2001,03,05,08,36,00,-60.4,38.2,3.5,-59.8,39.1,3.5
2001,03,05,08,37,00,-59.7,39.1,4.5,-59.1,40.1,4.5
2001,03,05,08,38,00,-59.0,40.1,4.4,-58.4,41.0,4.4
2001,03,05,08,39,00,-56.3,39.0,4.3,-55.7,39.9,4.3
2001,03,05,08,40,00,-54.6,38.0,4.3,-54.0,38.8,4.3
2001,03,05,08,41,00,-52.8,36.9,3.2,-52.3,37.8,3.2
2001,03,05,08,42,00,-51.1,35.9,3.2,-50.5,36.7,3.2
2001,03,05,08,43,00,-50.4,34.8,3.1,-49.8,35.6,3.1
2001,03,05,08,44,00,-50.7,34.8,3.0,-50.1,35.6,3.0
2001,03,05,08,45,00,-51.0,34.7,3.0,-50.4,35.5,3.0
2001,03,05,08,46,00,-51.2,34.6,2.9,-50.7,35.4,2.9
2001,03,05,08,47,00,-51.5,33.5,2.9,-51.0,34.3,2.9
2001,03,05,08,48,00,-51.8,33.4,2.8,-51.2,34.2,2.8
2001,03,05,08,49,00,-52.0,33.3,2.7,-51.5,34.2,2.7
2001,03,05,08,50,00,-52.3,33.3,3.7,-51.8,34.1,3.7
2001,03,05,08,51,00,-52.6,33.2,3.6,-52.1,34.0,3.6
2001,03,05,08,52,00,-52.9,33.1,3.6,-52.3,33.9,3.6
2001,03,05,08,53,00,-53.1,34.0,3.5,-52.6,34.8,3.5
2001,03,05,08,54,00,-53.4,33.9,3.5,-52.9,34.7,3.5
2001,03,05,08,55,00,-53.7,34.8,4.4,-53.1,35.7,4.4
2001,03,05,08,56,00,-52.9,34.7,4.4,-52.4,35.6,4.4
2001,03,05,08,57,00,-52.2,34.7,4.3,-51.6,35.5,4.3
2001,03,05,08,58,00,-53.5,35.6,4.3,-52.9,36.4,4.3
2001,03,05,08,59,00,-52.7,34.5,3.2,-52.2,35.3,3.2
2001,03,05,09,00,00,-50.9,33.4,3.2,-50.4,34.2,3.2
2001,03,05,09,01,00,-50.2,33.3,3.1,-49.6,34.1,3.1
2001,03,05,09,02,00,-50.4,33.3,3.1,-49.9,34.0,3.1
2001,03,05,09,03,00,-50.7,33.2,3.0,-50.1,34.0,3.0
2001,03,05,09,04,00,-51.9,34.0,3.0,-51.4,34.9,3.0
2001,03,05,09,05,00,-53.2,33.9,3.0,-52.6,34.8,3.0
2001,03,05,09,06,00,-54.4,32.8,2.9,-53.9,33.7,2.9
2001,03,05,09,07,00,-55.6,33.7,2.9,-55.1,34.6,2.9
2001,03,05,09,08,00,-55.9,33.6,2.8,-55.3,34.5,2.8
2001,03,05,09,09,00,-57.1,34.5,2.8,-56.6,35.4,2.8
2001,03,05,09,10,00,-58.4,35.4,3.7,-57.8,36.3,3.7
2001,03,05,09,11,00,-58.6,36.2,3.7,-58.0,37.2,3.7
2001,03,05,09,12,00,-59.9,36.1,3.7,-59.3,37.1,3.7
2001,03,05,09,13,00,-59.1,36.0,3.6,-58.5,37.0,3.6
2001,03,05,09,14,00,-59.3,35.9,3.6,-58.7,36.9,3.6
2001,03,05,09,15,00,-59.5,35.8,3.6,-58.9,36.8,3.6
2001,03,05,09,16,00,-59.7,35.7,2.5,-59.2,36.7,2.5
2001,03,05,09,17,00,-59.9,35.6,2.5,-59.4,36.6,2.5
2001,03,05,09,18,00,-59.2,35.5,2.4,-58.6,36.4,2.4
2001,03,05,09,19,00,-59.4,36.4,2.4,-58.8,37.3,2.4
2001,03,05,09,20,00,-59.6,36.3,2.4,-59.0,37.2,2.4
2001,03,05,09,21,00,-59.8,36.2,2.3,-59.2,37.1,2.3
2001,03,05,09,22,00,-61.0,37.0,2.3,-60.4,38.0,2.3
2001,03,05,09,23,00,-61.2,36.9,2.3,-60.6,37.9,2.3
2001,03,05,09,24,00,-62.4,36.8,1.3,-61.8,37.8,1.3
2001,03,05,09,25,00,-62.6,36.7,1.2,-62.0,37.7,1.2
2001,03,05,09,26,00,-61.8,36.6,1.2,-61.2,37.6,1.2
2001,03,05,09,27,00,-62.0,36.5,0.2,-61.4,37.5,0.2
2001,03,05,09,28,00,-62.2,36.4,0.1,-61.6,37.3,0.1
2001,03,05,09,29,00,-61.3,35.3,0.1,-60.8,36.2,0.1
2001,03,05,09,30,00,-60.5,35.2,0.1,-59.9,36.1,0.1
2001,03,05,09,31,00,-59.7,35.1,0.1,-59.1,36.0,0.1
2001,03,05,09,32,00,-58.9,35.0,0.0,-58.3,35.9,0.0
2001,03,05,09,33,00,-59.0,35.8,0.0,-58.5,36.8,0.0
2001,03,05,09,34,00,-59.2,35.7,-0.0,-58.6,36.7,-0.0
2001,03,05,09,35,00,-59.4,34.6,-0.0,-58.8,35.5,-0.0
2001,03,05,09,36,00,-59.5,34.5,-0.1,-59.0,35.4,-0.1
2001,03,05,09,37,00,-60.7,35.3,-0.1,-60.1,36.3,-0.1
